 1192.3104    3.0000    1.9999    1.9992    1.9603    1.1658    3.6704    0.2990  1.7002E+00     -0.2014  1.4163E+01
 1192.3850    3.0000    1.9999    1.9991    1.9655    1.1691    3.6701    0.2993  1.6998E+00     -0.2014  1.3953E+01
 1192.4589    3.0000    1.9999    1.9991    1.9708    1.1724    3.6698    0.2997  1.6995E+00     -0.2014  1.3746E+01
 1192.5320    3.0000    1.9999    1.9991    1.9760    1.1757    3.6694    0.3000  1.6991E+00     -0.2014  1.3543E+01
 1192.6042    3.0000    1.9999    1.9991    1.9812    1.1791    3.6691    0.3004  1.6988E+00     -0.2014  1.3342E+01
 1192.6759    3.0000    1.9999    1.9991    1.9865    1.1824    3.6687    0.3007  1.6984E+00     -0.2014  1.3145E+01
 1192.7468    3.0000    1.9999    1.9991    1.9917    1.1857    3.6683    0.3010  1.6981E+00     -0.2014  1.2950E+01
 1192.8170    3.0000    1.9999    1.9991    1.9969    1.1890    3.6680    0.3014  1.6977E+00     -0.2014  1.2758E+01
 1192.8866    3.0000    1.9999    1.9991    2.0022    1.1924    3.6676    0.3017  1.6974E+00     -0.2014  1.2569E+01
 1192.9553    3.0000    1.9999    1.9991    2.0074    1.1957    3.6673    0.3020  1.6971E+00     -0.2014  1.2383E+01
 1193.0234    3.0000    1.9999    1.9991    2.0127    1.1990    3.6669    0.3023  1.6967E+00     -0.2014  1.2199E+01
 1193.0909    3.0000    1.9999    1.9990    2.0179    1.2024    3.6666    0.3026  1.6964E+00     -0.2014  1.2018E+01
 1193.1577    3.0000    1.9999    1.9990    2.0231    1.2057    3.6662    0.3030  1.6961E+00     -0.2014  1.1840E+01
 1193.2238    3.0000    1.9999    1.9990    2.0284    1.2090    3.6659    0.3033  1.6958E+00     -0.2014  1.1665E+01
 1193.2892    3.0000    1.9999    1.9990    2.0336    1.2124    3.6655    0.3036  1.6954E+00     -0.2014  1.1492E+01
 1193.3540    3.0000    1.9999    1.9990    2.0388    1.2157    3.6651    0.3039  1.6951E+00     -0.2014  1.1322E+01
 1193.4181    3.0000    1.9999    1.9990    2.0441    1.2190    3.6648    0.3042  1.6948E+00     -0.2014  1.1154E+01
 1193.4816    3.0000    1.9999    1.9990    2.0493    1.2224    3.6644    0.3045  1.6945E+00     -0.2014  1.0988E+01
 1193.5444    3.0000    1.9999    1.9990    2.0546    1.2257    3.6640    0.3048  1.6942E+00     -0.2014  1.0825E+01
 1193.6067    3.0000    1.9999    1.9989    2.0598    1.2291    3.6637    0.3051  1.6939E+00     -0.2014  1.0665E+01
 1193.6683    3.0000    1.9999    1.9989    2.0650    1.2324    3.6633    0.3053  1.6936E+00     -0.2014  1.0507E+01
 1193.7292    3.0000    1.9999    1.9989    2.0703    1.2358    3.6629    0.3056  1.6933E+00     -0.2014  1.0351E+01
 1193.7897    3.0000    1.9999    1.9989    2.0755    1.2391    3.6626    0.3059  1.6930E+00     -0.2014  1.0197E+01
 1193.8495    3.0000    1.9999    1.9989    2.0808    1.2425    3.6622    0.3062  1.6927E+00     -0.2014  1.0046E+01
 1193.9087    3.0000    1.9999    1.9989    2.0860    1.2458    3.6618    0.3065  1.6924E+00     -0.2014  9.8970E+00
 1193.9672    3.0000    1.9999    1.9989    2.0912    1.2492    3.6615    0.3067  1.6921E+00     -0.2014  9.7501E+00
 1194.0253    3.0000    1.9999    1.9989    2.0965    1.2526    3.6611    0.3070  1.6918E+00     -0.2014  9.6054E+00
 1194.0826    3.0000    1.9999    1.9988    2.1017    1.2559    3.6607    0.3073  1.6916E+00     -0.2014  9.4628E+00
 1194.1395    3.0000    1.9999    1.9988    2.1069    1.2593    3.6604    0.3076  1.6913E+00     -0.2014  9.3223E+00
 1194.1958    3.0000    1.9999    1.9988    2.1122    1.2627    3.6600    0.3078  1.6910E+00     -0.2014  9.1839E+00
 1194.2515    3.0000    1.9999    1.9988    2.1174    1.2660    3.6596    0.3081  1.6907E+00     -0.2014  9.0475E+00
 1194.3066    3.0000    1.9999    1.9988    2.1227    1.2694    3.6592    0.3083  1.6905E+00     -0.2014  8.9132E+00
 1194.3612    3.0000    1.9999    1.9988    2.1279    1.2728    3.6589    0.3086  1.6902E+00     -0.2014  8.7808E+00
 1194.4153    3.0000    1.9999    1.9988    2.1331    1.2761    3.6585    0.3088  1.6899E+00     -0.2014  8.6503E+00
 1194.4689    3.0000    1.9999    1.9988    2.1384    1.2795    3.6581    0.3091  1.6897E+00     -0.2014  8.5218E+00
 1194.5219    3.0000    1.9999    1.9987    2.1436    1.2829    3.6577    0.3093  1.6894E+00     -0.2014  8.3952E+00
 1194.5742    3.0000    1.9999    1.9987    2.1488    1.2863    3.6573    0.3096  1.6891E+00     -0.2014  8.2704E+00
 1194.6262    3.0000    1.9999    1.9987    2.1541    1.2896    3.6570    0.3098  1.6889E+00     -0.2014  8.1474E+00
 1194.6776    3.0000    1.9999    1.9987    2.1593    1.2930    3.6566    0.3101  1.6886E+00     -0.2014  8.0263E+00
 1194.7285    3.0000    1.9999    1.9987    2.1646    1.2964    3.6562    0.3103  1.6884E+00     -0.2014  7.9070E+00
 1194.7789    3.0000    1.9999    1.9987    2.1698    1.2998    3.6558    0.3106  1.6881E+00     -0.2014  7.7894E+00
 1194.8287    3.0000    1.9999    1.9987    2.1750    1.3032    3.6554    0.3108  1.6879E+00     -0.2014  7.6735E+00
 1194.8782    3.0000    1.9999    1.9986    2.1803    1.3066    3.6551    0.3110  1.6876E+00     -0.2014  7.5593E+00
 1194.9270    3.0000    1.9999    1.9986    2.1855    1.3100    3.6547    0.3112  1.6874E+00     -0.2014  7.4468E+00
 1194.9755    3.0000    1.9999    1.9986    2.1907    1.3133    3.6543    0.3115  1.6871E+00     -0.2014  7.3360E+00
 1195.0234    3.0000    1.9999    1.9986    2.1960    1.3167    3.6539    0.3117  1.6869E+00     -0.2014  7.2268E+00
 1195.0708    3.0000    1.9999    1.9986    2.2012    1.3201    3.6535    0.3119  1.6867E+00     -0.2014  7.1192E+00
 1195.1178    3.0000    1.9999    1.9986    2.2065    1.3235    3.6531    0.3121  1.6864E+00     -0.2014  7.0132E+00
 1195.1643    3.0000    1.9999    1.9985    2.2117    1.3269    3.6527    0.3124  1.6862E+00     -0.2014  6.9087E+00
